current_age,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,amount,use_chip,debt_to_income,default_risk,gender_Female,gender_Male,gender_Other
50,124048,1488576,0,788,2,2354.0,Yes,0.0,0,0,1,0
65,34420,413046,0,766,2,4539.31,No,0.0,0,1,0,0
44,71794,861529,76048,726,3,2856.38,Yes,0.08827096940439613,0,1,0,0
52,42630,511555,151436,689,3,1901.39,Yes,0.2960307298335467,0,0,1,0
35,71204,854447,328650,580,4,3216.69,Yes,0.38463474036423556,0,0,1,0
35,23984,287814,0,681,2,2912.57,No,0.0,0,0,1,0
34,95503,1146040,0,862,2,1555.93,Yes,0.0,0,0,1,0
37,62185,746221,197453,708,3,1293.32,Yes,0.26460391760617835,0,0,1,0
41,61395,736740,0,900,3,4942.88,Yes,0.0,0,0,1,0
53,41474,497693,150893,680,1,2173.88,No,0.30318489510601915,0,0,1,0
68,98365,1180378,200752,762,5,808.57,No,0.17007433212072742,0,1,0,0
55,67447,809361,0,827,4,420.14,Yes,0.0,0,1,0,0
67,31063,372757,95148,703,2,2804.55,Yes,0.2552547638273728,0,1,0,0
49,72986,875830,0,769,3,1368.82,Yes,0.0,0,0,1,0
39,88509,1062112,143826,693,4,2600.26,Yes,0.13541509746618058,0,0,1,0
31,31524,378287,126407,597,1,4079.28,Yes,0.33415634161364255,0,0,1,0
64,70404,844844,533284,679,3,3065.51,Yes,0.6312218587100104,0,0,1,0
43,65042,780499,111598,695,3,3826.58,Yes,0.14298288658922048,0,1,0,0
34,68890,826679,160185,728,2,1928.56,No,0.1937692865066126,0,0,1,0
50,50055,600660,323873,598,2,3901.02,Yes,0.5391952185928811,1,1,0,0
30,26652,319819,78290,721,2,1897.95,Yes,0.2447947120089801,0,1,0,0
32,49170,590045,170655,700,2,2304.19,Yes,0.2892237032768687,0,0,1,0
50,54496,653956,160208,779,3,2769.25,Yes,0.24498284288239575,0,0,1,0
60,41663,499960,88808,735,2,5065.62,Yes,0.17763021041683336,0,1,0,0
51,38122,457465,0,766,1,3745.79,No,0.0,0,1,0,0
52,81442,977302,620285,577,3,2632.05,Yes,0.6346912213420212,1,1,0,0
22,26702,320430,0,697,3,7249.31,Yes,0.0,0,0,1,0
63,36211,434529,70129,672,3,1559.91,Yes,0.16139083927655,0,1,0,0
25,48813,585754,117181,655,2,4360.2,Yes,0.20005155747976114,0,1,0,0
37,112264,1347164,516432,647,4,5059.61,No,0.38334753600897886,0,0,1,0
33,38814,465766,171721,752,2,7682.59,No,0.3686851337366832,0,1,0,0
36,127807,1533684,194061,695,4,2132.75,Yes,0.12653258428724562,0,1,0,0
27,48361,580327,0,781,3,2011.47,Yes,0.0,0,0,1,0
47,27781,333375,55355,795,1,1308.54,Yes,0.16604424446944133,0,0,1,0
61,25348,304182,101356,753,2,3552.61,Yes,0.3332084081240836,0,1,0,0
59,61067,732805,129501,671,4,7436.58,No,0.1767195911599948,0,0,1,0
40,35654,427851,25296,714,2,938.01,Yes,0.059123386412559514,0,1,0,0
20,35964,431567,39209,696,2,3035.99,Yes,0.09085263701812234,0,1,0,0
22,63566,762793,138303,736,2,6498.83,Yes,0.18131131250548968,0,1,0,0
24,62395,748739,319300,808,3,5636.06,Yes,0.42645033850246883,0,1,0,0
33,27930,335164,57255,633,3,778.35,Yes,0.17082681910945088,0,0,1,0
35,22898,274775,0,661,2,2215.55,Yes,0.0,0,1,0,0
39,92133,1105593,249840,736,3,3572.4,No,0.2259782759116601,0,1,0,0
49,58161,697933,0,878,3,1903.21,Yes,0.0,0,0,1,0
34,12500,150000,59572,523,1,5646.56,No,0.39714666666666665,0,1,0,0
42,101074,1212890,0,662,3,1397.44,No,0.0,0,0,1,0
62,26612,319346,0,817,2,3976.71,Yes,0.0,0,1,0,0
38,46013,552161,0,729,2,2657.18,Yes,0.0,0,0,1,0
34,66050,792597,157167,760,4,3218.47,Yes,0.19829371042282523,0,1,0,0
45,48161,577930,0,753,1,2016.96,Yes,0.0,0,0,1,0
57,58995,707937,359590,634,3,5240.27,Yes,0.5079406783371967,0,1,0,0
46,51344,616134,137453,674,4,2727.98,No,0.22308945781274853,0,1,0,0
19,117985,1415822,115692,900,4,1950.11,Yes,0.08171366174561491,0,0,1,0
33,14821,177856,0,727,1,4646.71,Yes,0.0,0,0,1,0
57,24720,296637,0,695,3,2786.23,Yes,0.0,0,1,0,0
39,38742,464900,0,731,2,4497.35,Yes,0.0,0,0,1,0
63,250000,3000000,873181,656,4,5349.85,Yes,0.2910603333333333,0,0,1,0
24,88323,1059872,0,759,3,6784.07,No,0.0,0,0,1,0
35,25100,301197,0,683,3,2796.37,Yes,0.0,0,0,1,0
66,76684,920203,0,740,3,3440.26,Yes,0.0,0,0,1,0
39,61367,736409,0,712,4,2107.15,Yes,0.0,0,0,1,0
58,29770,357236,132020,755,1,2039.84,Yes,0.36955961885140354,0,1,0,0
30,84843,1018113,0,689,4,3112.23,Yes,0.0,0,0,1,0
54,90186,1082227,306461,711,3,5110.68,No,0.28317626523825407,0,0,1,0
35,54778,657332,0,744,2,5051.67,Yes,0.0,0,0,1,0
19,41074,492890,27729,631,3,1946.18,Yes,0.05625798859786159,0,1,0,0
36,74893,898715,0,757,3,1586.97,Yes,0.0,0,0,1,0
26,32207,386487,76438,674,2,2710.23,No,0.197776380576837,0,1,0,0
43,41680,500162,0,760,3,2025.96,Yes,0.0,0,0,1,0
55,82009,984108,0,867,4,2967.04,No,0.0,0,1,0,0
41,57335,688023,0,779,3,2762.65,Yes,0.0,0,0,1,0
35,175699,2108385,184167,652,2,672.64,Yes,0.08734979617100293,0,1,0,0
59,24012,288138,73158,660,2,8724.66,No,0.2538991733127876,0,0,1,0
41,62432,749186,0,665,5,1997.9,No,0.0,0,0,1,0
41,73084,877004,0,797,3,6990.77,Yes,0.0,0,0,1,0
53,75401,904809,114910,687,3,1412.77,No,0.12699917883221762,0,0,0,1
67,53094,637129,0,801,3,4400.57,Yes,0.0,0,1,0,0
35,42963,515560,82962,590,1,1810.87,Yes,0.1609162852044379,0,1,0,0
62,32091,385096,34875,724,3,4459.93,No,0.09056183393231818,0,0,1,0
53,76707,920481,319601,608,2,3932.29,No,0.34721086040885146,0,0,1,0
45,23719,284626,0,661,2,3961.32,Yes,0.0,0,1,0,0
39,70105,841261,207740,644,3,1724.7,Yes,0.2469388216023327,0,1,0,0
56,36797,441559,121659,757,1,4319.1,Yes,0.275521504487509,0,0,1,0
50,143116,1717388,803559,606,3,2310.13,Yes,0.46789601417967286,0,0,1,0
64,39585,475020,148074,667,1,2371.75,Yes,0.3117216117216117,0,1,0,0
45,38344,460129,260613,640,1,788.17,Yes,0.5663911642169913,0,0,1,0
63,47116,565394,0,634,3,928.96,Yes,0.0,0,1,0,0
59,95622,1147466,0,734,2,2164.93,Yes,0.0,0,1,0,0
39,47999,575984,0,678,2,2867.06,Yes,0.0,0,0,1,0
63,64255,771056,161603,695,5,3782.38,Yes,0.20958659293229026,0,0,1,0
34,66050,792597,157167,760,4,1239.26,Yes,0.19829371042282523,0,1,0,0
23,81735,980821,0,720,5,4494.41,Yes,0.0,0,1,0,0
57,54607,655285,0,730,5,1628.1,Yes,0.0,0,0,1,0
56,86111,1033333,372401,580,3,1142.59,Yes,0.3603881807703809,0,1,0,0
64,34346,412156,149638,657,2,2543.83,Yes,0.3630615592154427,0,1,0,0
26,100740,1208878,532830,604,5,1932.55,No,0.4407640804117537,0,1,0,0
58,108732,1304789,0,782,4,553.56,No,0.0,0,1,0,0
24,23747,284967,0,690,1,2134.43,No,0.0,0,1,0,0
32,88538,1062459,323296,662,3,2496.4,No,0.304290330262156,0,1,0,0
24,51001,612011,0,658,4,7256.87,Yes,0.0,0,0,1,0
38,49092,589099,271311,688,2,1546.62,No,0.4605524708071139,0,0,1,0
29,116229,1394744,0,789,3,3988.82,Yes,0.0,0,0,1,0
58,43305,519665,101748,655,1,4164.9,Yes,0.19579536816987866,0,0,1,0
63,90623,1087473,61392,793,3,1521.83,Yes,0.056453815405072126,0,0,1,0
39,64299,771588,0,864,3,1161.34,No,0.0,0,1,0,0
39,88509,1062112,143826,693,4,3052.51,Yes,0.13541509746618058,0,0,1,0
58,66923,803074,0,746,2,917.22,Yes,0.0,0,1,0,0
47,16652,199828,39465,697,1,332.99,No,0.19749484556718777,0,0,1,0
62,22751,273013,6968,669,1,2129.25,No,0.025522594162182752,0,1,0,0
55,53955,647457,0,707,4,2966.71,No,0.0,0,0,1,0
58,58332,699989,333452,658,4,8022.52,No,0.47636748577477644,0,0,1,0
36,44599,535183,0,686,1,6754.95,No,0.0,0,0,1,0
41,51478,617736,222282,864,4,1081.58,Yes,0.3598333268580753,0,1,0,0
27,41541,498490,0,786,3,2209.42,Yes,0.0,0,1,0,0
54,25411,304928,32875,766,3,13766.66,Yes,0.10781233602686535,0,1,0,0
44,71322,855870,0,634,3,1644.16,No,0.0,0,0,1,0
64,50282,603382,276778,635,3,224.31,Yes,0.45871106529528555,0,1,0,0
25,23226,278710,38999,766,2,3871.85,No,0.13992680564027124,0,0,1,0
60,77187,926246,0,719,4,2742.75,Yes,0.0,0,1,0,0
46,68897,826760,257606,656,4,2308.97,Yes,0.3115849823407035,0,0,1,0
41,80019,960229,0,631,4,4864.36,Yes,0.0,0,0,1,0
59,28659,343909,41101,684,3,2553.53,No,0.11951126606166167,0,0,1,0
23,31054,372651,202165,757,2,1151.59,No,0.5425049174696969,0,1,0,0
60,78087,937049,504172,633,4,4900.67,Yes,0.5380423008828781,0,0,1,0
53,65427,785119,245482,721,4,1458.01,No,0.31266852540825024,0,1,0,0
24,88323,1059872,0,759,3,2129.68,No,0.0,0,0,1,0
69,119525,1434304,241286,711,3,2282.07,Yes,0.1682251461335951,0,0,1,0
26,28668,344020,0,696,1,955.19,No,0.0,0,1,0,0
59,103760,1245126,0,576,4,5281.32,No,0.0,0,1,0,0
65,33574,402889,56063,634,1,2866.14,Yes,0.13915247127620758,0,0,1,0
39,65550,786599,0,831,4,4078.13,Yes,0.0,0,1,0,0
70,87974,1055682,0,632,3,2870.3,Yes,0.0,0,0,1,0
23,46614,559371,44538,787,2,3805.65,Yes,0.07962157494757505,0,0,1,0
26,100740,1208878,532830,604,5,3703.86,Yes,0.4407640804117537,0,1,0,0
45,14208,170497,19059,630,1,3861.11,Yes,0.11178495809310428,0,0,1,0
60,52937,635245,94205,704,4,1756.72,Yes,0.14829711371203236,0,0,1,0
68,80887,970648,274747,704,2,1789.14,Yes,0.2830552373259925,0,0,1,0
30,65158,781895,283086,641,3,3955.12,Yes,0.36205117055359093,0,0,1,0
63,53958,647498,57634,779,3,2844.3,No,0.08901031354537002,0,1,0,0
40,49346,592155,207100,645,1,3131.07,Yes,0.3497395107699842,0,1,0,0
37,250000,3000000,0,626,4,4195.58,Yes,0.0,0,0,1,0
21,24798,297576,26090,603,3,867.92,Yes,0.08767508132376267,0,0,1,0
22,67332,807983,95178,672,3,7193.93,Yes,0.1177970328583646,0,0,1,0
60,24579,294949,111652,600,3,3940.68,Yes,0.37854679961620485,0,0,1,0
35,30317,363799,120534,813,2,3411.14,No,0.331320316988227,0,0,1,0
31,31200,374403,0,732,1,1845.1,No,0.0,0,1,0,0
42,72386,868627,0,672,4,503.53,Yes,0.0,0,1,0,0
43,15849,190187,24350,589,1,1534.47,No,0.12803188440850322,0,1,0,0
23,57403,688831,207894,652,5,2154.2,Yes,0.3018069744247863,0,1,0,0
53,52782,633389,173682,666,2,1772.94,Yes,0.27421063517048766,0,0,1,0
53,61421,737049,154984,796,5,1838.37,Yes,0.21027638596619763,0,0,1,0
37,97495,1169941,558109,667,4,8807.16,No,0.4770402951943731,0,1,0,0
34,54896,658756,0,606,3,4040.39,Yes,0.0,0,0,1,0
30,40401,484817,0,671,2,750.75,Yes,0.0,0,1,0,0
51,68631,823570,131727,887,3,4895.13,Yes,0.1599463312165329,0,1,0,0
53,55160,661926,99345,627,3,2021.0,Yes,0.15008475267628105,0,1,0,0
30,26197,314366,0,614,1,729.61,No,0.0,0,1,0,0
66,70051,840613,0,594,4,654.95,No,0.0,0,0,1,0
62,28299,339584,85116,808,2,2805.67,No,0.2506478514888805,0,0,1,0
19,59421,713049,315841,825,5,1762.43,No,0.44294431378488713,0,1,0,0
54,90186,1082227,306461,711,3,3616.32,Yes,0.28317626523825407,0,0,1,0
42,58476,701714,0,855,4,1347.27,No,0.0,0,1,0,0
36,65624,787483,429530,597,5,4111.54,Yes,0.5454466953572331,1,1,0,0
28,28584,343006,0,805,1,7756.42,Yes,0.0,0,0,1,0
42,46704,560447,0,900,2,3007.21,Yes,0.0,0,1,0,0
41,80019,960229,0,631,4,2363.92,Yes,0.0,0,0,1,0
36,95371,1144453,153162,690,3,4447.65,Yes,0.13382987331065582,0,0,1,0
26,59374,712493,87143,787,4,442.99,No,0.12230716652654833,0,1,0,0
33,81982,983787,265458,688,4,641.56,No,0.2698327991729917,0,0,1,0
34,81126,973510,126596,789,2,4190.99,Yes,0.1300407802693347,0,1,0,0
68,77064,924765,0,687,2,2433.95,No,0.0,0,1,0,0
55,65787,789440,0,663,4,3795.68,Yes,0.0,0,1,0,0
64,55999,671986,252817,684,4,140.72,Yes,0.3762236118014363,0,0,1,0
68,27957,335489,85819,845,3,3636.89,No,0.2558027237852806,0,0,1,0
28,55966,671593,0,726,3,2108.14,Yes,0.0,0,1,0,0
41,54626,655512,0,744,4,5015.35,Yes,0.0,0,1,0,0
23,22288,267453,62041,745,2,4710.41,No,0.23196972926084208,0,1,0,0
67,58144,697733,172054,731,5,1353.27,Yes,0.24659002799064972,0,1,0,0
20,29304,351651,0,744,1,2131.43,Yes,0.0,0,0,1,0
42,104666,1255992,492728,770,2,2127.69,Yes,0.3923018617952981,0,1,0,0
48,75667,908009,0,850,5,2287.31,Yes,0.0,0,0,0,1
26,59374,712493,87143,787,4,2184.38,Yes,0.12230716652654833,0,1,0,0
36,75708,908495,0,755,3,5329.47,No,0.0,0,1,0,0
59,42122,505465,0,805,1,3231.74,Yes,0.0,0,0,1,0
19,99879,1198552,54719,712,3,1569.83,Yes,0.04565425613573712,0,0,1,0
66,53460,641517,109850,646,2,2604.22,No,0.17123474514315287,0,0,1,0
51,109143,1309720,294348,790,5,2381.13,Yes,0.22474116605075894,0,0,1,0
39,46837,562049,76671,562,3,1517.75,No,0.13641337321123248,0,0,1,0
25,23170,278040,16677,823,3,1821.57,Yes,0.05998057833405265,0,0,1,0
38,77059,924703,0,755,3,674.5,Yes,0.0,0,0,1,0
59,64697,776360,0,677,4,5845.42,Yes,0.0,0,0,1,0
42,63598,763171,165130,581,3,3486.76,No,0.21637352572359275,0,0,1,0
22,83938,1007253,0,642,3,8156.98,No,0.0,0,0,1,0
45,247499,2969990,0,770,5,4136.93,Yes,0.0,0,1,0,0
23,45785,549422,80600,847,2,2441.11,No,0.14669962251238575,0,0,1,0
45,31745,380944,93749,689,1,4037.93,Yes,0.24609653912386073,0,1,0,0
58,37916,454986,92242,673,3,1188.85,Yes,0.2027359083576198,0,0,1,0
55,173805,2085660,0,633,4,8627.49,No,0.0,0,0,1,0
47,124979,1499751,455897,601,4,2750.29,No,0.303981794311189,0,0,1,0
41,40730,488762,176258,611,3,2532.51,No,0.3606213248984168,0,0,1,0
57,43665,523981,142253,749,1,1987.97,Yes,0.27148503476271085,0,1,0,0
64,55999,671986,252817,684,4,1605.01,No,0.3762236118014363,0,0,1,0
33,57994,695927,115622,844,3,1795.95,No,0.1661409889255626,0,0,1,0
51,136965,1643580,0,682,4,1296.49,Yes,0.0,0,1,0,0
65,31038,372458,61427,707,1,6230.48,Yes,0.16492329336462097,0,0,1,0
54,37994,455929,100265,694,1,7817.97,Yes,0.21991362690243438,0,0,1,0
27,47077,564927,276232,648,2,5987.5,Yes,0.48896937126389783,0,1,0,0
64,30187,362241,42331,634,2,8413.43,Yes,0.11685866591578535,0,1,0,0
65,63837,766041,150631,687,4,2740.11,No,0.1966356892124573,0,1,0,0
68,20024,240286,0,714,1,3178.98,Yes,0.0,0,1,0,0
49,59548,714574,0,790,3,5349.34,Yes,0.0,0,0,1,0
44,63611,763335,297540,691,2,1544.17,No,0.38978954194423154,0,0,1,0
47,39492,473905,37767,787,3,5153.67,Yes,0.07969318745318155,0,1,0,0
44,80099,961189,480526,721,5,4616.67,No,0.499928734099121,0,1,0,0
68,80887,970648,274747,704,2,1251.3,Yes,0.2830552373259925,0,0,1,0
20,34824,417890,0,632,3,1855.08,Yes,0.0,0,1,0,0
67,127101,1525214,356799,597,3,2790.53,Yes,0.23393372995527184,0,1,0,0
70,87974,1055682,0,632,3,2961.34,No,0.0,0,0,1,0
67,59906,718875,239920,815,4,3209.29,No,0.3337436967483916,0,0,1,0
19,41274,495289,0,633,2,3317.66,Yes,0.0,0,1,0,0
47,59755,717058,323846,657,4,2332.51,No,0.45163152771463394,0,0,1,0
21,31744,380923,0,732,3,5022.01,Yes,0.0,0,0,1,0
36,29355,352262,113052,604,1,4457.86,Yes,0.32093157933583527,0,1,0,0
49,22236,266837,151422,642,3,2573.63,Yes,0.5674700285192833,0,0,1,0
65,37600,451198,0,681,3,2401.07,No,0.0,0,0,1,0
66,41859,502307,0,791,3,2232.22,Yes,0.0,0,1,0,0
43,79152,949824,0,735,4,830.56,Yes,0.0,0,1,0,0
68,51218,614622,191465,674,2,423.51,Yes,0.3115166720358204,0,0,1,0
65,163419,1961023,833182,614,3,11051.8,No,0.42487110044094334,0,1,0,0
43,57216,686586,41116,562,2,1112.54,No,0.05988470490222638,0,0,1,0
42,117366,1408396,0,717,4,983.29,Yes,0.0,0,1,0,0
55,126491,1517890,400239,768,4,975.79,Yes,0.2636811626665964,0,1,0,0
26,169935,2039219,0,681,5,3309.69,No,0.0,0,0,1,0
59,86760,1041117,410127,578,3,5577.58,No,0.39392978887099145,0,0,1,0
58,53640,643674,317489,553,4,2378.47,Yes,0.4932450277625009,0,0,1,0
29,77706,932477,428113,620,2,4513.94,Yes,0.45911373685356316,0,1,0,0
24,57513,690155,0,725,4,3933.31,Yes,0.0,0,1,0,0
65,34420,413046,0,766,2,958.03,No,0.0,0,1,0,0
48,77998,935982,95661,612,3,982.41,Yes,0.10220388853631801,0,1,0,0
64,157973,1895675,0,638,3,2693.42,Yes,0.0,0,1,0,0
66,53460,641517,109850,646,2,1736.47,Yes,0.17123474514315287,0,0,1,0
65,37572,450867,64996,900,3,13486.09,Yes,0.1441578115053885,0,0,1,0
37,32893,394711,0,642,2,933.15,No,0.0,0,0,1,0
43,58782,705385,165969,688,4,3599.9,Yes,0.23528853037702815,0,0,1,0
52,59555,714657,219665,573,3,2196.61,Yes,0.3073712284354592,0,1,0,0
64,132701,1592409,0,750,4,3105.97,No,0.0,0,0,1,0
45,62916,754990,230355,782,3,1274.4,Yes,0.3051100014569729,0,1,0,0
69,58191,698293,431117,728,3,1471.75,Yes,0.6173869707987908,0,0,1,0
63,36211,434529,70129,672,3,1740.61,Yes,0.16139083927655,0,1,0,0
29,46432,557190,195004,636,3,3133.78,Yes,0.3499775660008256,0,1,0,0
50,65691,788287,332249,632,3,5554.82,Yes,0.4214822773938933,0,1,0,0
53,30495,365945,0,654,1,1008.91,Yes,0.0,0,1,0,0
64,79718,956612,92032,900,4,1568.26,Yes,0.09620619436093213,0,1,0,0
26,71493,857916,349114,701,3,4018.5,No,0.40693261344933535,0,1,0,0
43,15786,189433,24361,732,1,2253.8,No,0.12859955762723496,0,1,0,0
37,27956,335467,86364,668,2,4411.83,Yes,0.2574441003138908,0,1,0,0
39,82521,990247,229442,676,3,3993.29,Yes,0.23170178753381732,0,1,0,0
35,54778,657332,0,744,2,1441.71,Yes,0.0,0,0,1,0
23,25192,302304,0,718,3,1429.23,Yes,0.0,0,0,1,0
43,89555,1074656,215272,657,2,3604.51,No,0.20031712473572938,0,0,1,0
36,50680,608159,150101,698,3,3337.93,Yes,0.24681210012513174,0,0,0,1
24,65488,785852,0,717,2,1874.85,Yes,0.0,0,1,0,0
43,127028,1524342,387380,677,4,7001.81,Yes,0.2541293226848043,0,0,1,0
54,61761,741136,54478,667,3,1155.51,Yes,0.0735060771572289,0,0,1,0
22,93476,1121713,478019,815,5,2226.33,Yes,0.426150895995678,0,0,1,0
44,73207,878486,0,587,3,497.15,Yes,0.0,0,1,0,0
39,44353,532237,0,874,3,7878.86,Yes,0.0,0,0,1,0
22,51956,623469,286033,564,3,2773.75,Yes,0.458776619206408,0,0,1,0
47,124979,1499751,455897,601,4,2881.87,Yes,0.303981794311189,0,0,1,0
22,98362,1180344,0,726,3,1587.2,Yes,0.0,0,0,1,0
46,107510,1290122,126218,674,4,5758.02,No,0.09783415831991082,0,1,0,0
22,34186,410235,215741,636,2,10016.52,No,0.5258961327044255,0,1,0,0
30,79580,954955,247149,750,4,2224.65,Yes,0.25880695949023774,0,0,1,0
45,59190,710274,0,770,3,1399.88,Yes,0.0,0,0,1,0
44,46132,553587,0,743,3,2583.85,Yes,0.0,0,0,1,0
26,21562,258747,31415,765,3,3984.33,Yes,0.12141203569509984,0,1,0,0
34,34846,418149,0,735,2,3636.27,No,0.0,0,0,1,0
34,50144,601733,53703,693,3,3297.59,Yes,0.08924722426724145,0,1,0,0
61,109960,1319520,346730,751,4,1376.08,No,0.2627697950769977,0,1,0,0
53,54633,655591,91522,674,5,3869.32,No,0.13960228252065693,0,0,1,0
52,24967,299606,84107,777,2,1490.4,Yes,0.2807253526297871,0,0,1,0
23,35706,428469,0,556,3,1291.69,Yes,0.0,0,0,1,0
56,47168,566012,164571,900,1,765.22,Yes,0.29075531967520124,0,0,1,0
53,53672,644058,69101,686,3,1758.89,Yes,0.10729002667461626,0,1,0,0
49,51789,621464,25242,751,2,2401.29,Yes,0.04061699470926715,0,0,1,0
43,65672,788063,0,746,4,5709.1,No,0.0,0,0,1,0
67,53652,643823,128688,642,4,1050.43,No,0.1998810232004759,0,0,1,0
24,44542,534506,345795,647,1,4850.41,No,0.646943158729743,0,1,0,0
30,19987,239839,0,672,1,693.96,Yes,0.0,0,1,0,0
23,45860,550325,0,628,2,2186.49,No,0.0,0,1,0,0
48,28562,342744,0,710,2,2257.94,No,0.0,0,1,0,0
30,25031,300377,0,711,1,5343.18,Yes,0.0,0,0,1,0
65,33951,407412,222254,590,2,8558.48,No,0.5455263958842645,1,0,1,0
28,73937,887248,0,582,3,1556.38,Yes,0.0,0,1,0,0
41,40730,488762,176258,611,3,1110.0,No,0.3606213248984168,0,0,1,0
38,55668,668019,0,678,4,1418.72,Yes,0.0,0,1,0,0
63,36521,438253,206850,607,2,7701.87,No,0.47198764184158465,0,0,0,1
63,55493,665915,0,685,3,3349.81,No,0.0,0,0,1,0
27,99118,1189412,0,642,5,937.56,Yes,0.0,0,1,0,0
56,59792,717498,211891,790,3,996.02,No,0.29531929008861346,0,1,0,0
34,56384,676614,0,756,5,5459.88,Yes,0.0,0,1,0,0
64,20942,251308,0,683,1,1454.73,Yes,0.0,0,0,0,1
31,31524,378287,126407,597,1,6039.74,Yes,0.33415634161364255,0,0,1,0
19,72006,864074,160366,627,3,2816.18,Yes,0.18559290060804978,0,0,1,0
51,37037,444447,65495,740,2,1580.03,No,0.14736290266330968,0,1,0,0
36,41593,499117,49278,656,2,4506.59,Yes,0.0987303578118958,0,1,0,0
21,57242,686900,0,725,3,6233.51,No,0.0,0,0,1,0
43,60168,722022,586405,694,3,1754.27,No,0.8121705432798446,0,0,1,0
59,53018,636212,143949,687,5,1350.19,No,0.22625948583176678,0,0,1,0
22,112080,1344964,659853,564,4,5445.69,No,0.49061015759529625,0,1,0,0
48,89917,1079006,497371,553,3,2175.41,Yes,0.46095295114206963,0,1,0,0
69,21566,258791,53882,707,2,3549.62,No,0.20820662233230677,0,0,1,0
43,24417,293005,58816,756,2,3281.0,No,0.20073377587413185,0,0,1,0
23,83704,1004452,125035,632,4,1000.15,Yes,0.12448081142752467,0,0,1,0
36,71066,852798,160425,661,3,3495.07,Yes,0.18811606030970993,0,0,1,0
31,88819,1065828,0,806,5,9390.31,Yes,0.0,0,1,0,0
45,29237,350845,81715,541,1,1111.08,No,0.23290911941170603,0,0,0,1
34,89318,1071822,795933,697,3,1611.1,No,0.742598117971081,0,0,1,0
32,42427,509124,0,692,1,6049.51,Yes,0.0,0,1,0,0
52,88370,1060444,0,794,5,1732.52,Yes,0.0,0,1,0,0
46,26599,319183,153857,667,1,4670.1,Yes,0.4820338175905358,0,0,1,0
59,50921,611056,36422,742,3,5643.17,Yes,0.05960501165195989,0,1,0,0
70,36379,436550,0,641,1,4303.62,Yes,0.0,0,0,1,0
30,55611,667337,0,757,2,3607.65,Yes,0.0,0,0,1,0
56,55627,667525,76041,803,2,2370.65,Yes,0.11391483465038763,0,0,1,0
33,22815,273783,71269,676,1,5448.64,Yes,0.2603119989188518,0,0,1,0
44,22145,265742,62629,539,1,7349.45,Yes,0.23567595637874328,0,0,1,0
28,53408,640892,134789,729,4,193.6,Yes,0.21031468640582188,0,0,1,0
62,152641,1831689,0,865,4,3983.36,Yes,0.0,0,1,0,0
66,61714,740571,0,635,4,1441.03,Yes,0.0,0,1,0,0
41,47649,571788,285760,610,1,945.1,Yes,0.4997656474077805,0,1,0,0
34,100695,1208343,713280,606,5,2460.82,Yes,0.5902959672874342,0,0,1,0
67,86369,1036431,0,738,3,3791.63,No,0.0,0,1,0,0
58,45973,551677,200708,815,2,2187.91,No,0.3638143333871088,0,1,0,0
68,67926,815115,413447,629,3,5671.6,Yes,0.5072253608386547,0,0,1,0
19,59421,713049,315841,825,5,1808.49,No,0.44294431378488713,0,1,0,0
32,75493,905917,83241,657,3,4328.07,Yes,0.09188590124702374,0,0,1,0
20,15051,180612,0,800,1,1172.08,Yes,0.0,0,0,1,0
45,24991,299893,0,675,2,622.62,Yes,0.0,0,0,1,0
67,81063,972756,0,608,4,2057.07,No,0.0,0,1,0,0
33,53469,641626,161472,782,4,3048.6,No,0.25166062472530726,0,0,1,0
39,71233,854798,70310,825,3,5397.95,Yes,0.08225335108411579,0,0,1,0
50,53859,646304,341762,696,3,4153.59,Yes,0.528794499183047,0,0,1,0
45,42464,509567,0,871,3,1831.14,No,0.0,0,1,0,0
41,86421,1037047,0,736,2,4720.28,No,0.0,0,1,0,0
28,55966,671593,0,726,3,215.66,No,0.0,0,1,0,0
58,136957,1643481,0,737,4,2033.93,No,0.0,0,1,0,0
50,52526,630317,274205,801,2,7916.56,Yes,0.4350271371389317,0,1,0,0
27,55990,671874,148797,621,3,6574.08,Yes,0.22146563194884755,0,0,1,0
33,84220,1010646,491076,649,3,2592.48,Yes,0.48590307585445347,0,1,0,0
68,124179,1490145,368738,692,2,4374.61,Yes,0.24745108697475748,0,1,0,0
60,32873,394480,0,642,1,5749.93,Yes,0.0,0,0,1,0
51,147807,1773683,107178,785,3,2236.48,No,0.0604268068194824,0,1,0,0
26,65633,787600,0,766,2,3208.9,Yes,0.0,0,0,1,0
54,53526,642313,147293,679,3,826.99,No,0.2293165481626559,0,1,0,0
55,26022,312270,35145,689,2,7484.53,Yes,0.11254683447017004,0,1,0,0
34,50717,608602,68406,763,4,1894.36,No,0.11239857903851778,0,1,0,0
37,61793,741512,239518,672,3,1313.92,Yes,0.3230129788863835,0,0,1,0
22,26702,320430,0,697,3,4924.0,Yes,0.0,0,0,1,0
24,156731,1880768,246625,870,4,322.24,Yes,0.13112994266172118,0,1,0,0
25,80042,960509,89957,693,4,1908.27,Yes,0.09365555137952898,0,1,0,0
35,113692,1364307,0,740,4,8513.45,Yes,0.0,0,1,0,0
31,17244,206930,0,706,1,1392.09,Yes,0.0,0,1,0,0
50,101756,1221077,0,853,2,3682.29,Yes,0.0,0,0,1,0
34,36806,441667,0,773,2,385.6,Yes,0.0,0,1,0,0
